Kategori: Nyheter

Tid,Geo: New Zealand
2016-03-11T12:00:00+02:00,62
2016-03-11T12:08:00+02:00,51
2016-03-11T12:16:00+02:00,29
2016-03-11T12:24:00+02:00,0
2016-03-11T12:32:00+02:00,16
2016-03-11T12:40:00+02:00,14
2016-03-11T12:48:00+02:00,40
2016-03-11T12:56:00+02:00,49
2016-03-11T13:04:00+02:00,21
2016-03-11T13:12:00+02:00,19
2016-03-11T13:20:00+02:00,12
2016-03-11T13:28:00+02:00,11
2016-03-11T13:36:00+02:00,0
2016-03-11T13:44:00+02:00,0
2016-03-11T13:52:00+02:00,31
2016-03-11T14:00:00+02:00,26
2016-03-11T14:08:00+02:00,0
2016-03-11T14:16:00+02:00,11
2016-03-11T14:24:00+02:00,24
2016-03-11T14:32:00+02:00,5
2016-03-11T14:40:00+02:00,13
2016-03-11T14:48:00+02:00,16
2016-03-11T14:56:00+02:00,0
2016-03-11T15:04:00+02:00,0
2016-03-11T15:12:00+02:00,20
2016-03-11T15:20:00+02:00,8
2016-03-11T15:28:00+02:00,5
2016-03-11T15:36:00+02:00,0
2016-03-11T15:44:00+02:00,8
2016-03-11T15:52:00+02:00,0
2016-03-11T16:00:00+02:00,5
2016-03-11T16:08:00+02:00,0
2016-03-11T16:16:00+02:00,6
2016-03-11T16:24:00+02:00,0
2016-03-11T16:32:00+02:00,6
2016-03-11T16:40:00+02:00,8
2016-03-11T16:48:00+02:00,0
2016-03-11T16:56:00+02:00,10
2016-03-11T17:04:00+02:00,9
2016-03-11T17:12:00+02:00,0
2016-03-11T17:20:00+02:00,0
2016-03-11T17:28:00+02:00,5
2016-03-11T17:36:00+02:00,8
2016-03-11T17:44:00+02:00,0
2016-03-11T17:52:00+02:00,0
2016-03-11T18:00:00+02:00,0
2016-03-11T18:08:00+02:00,0
2016-03-11T18:16:00+02:00,8
2016-03-11T18:24:00+02:00,0
2016-03-11T18:32:00+02:00,13
2016-03-11T18:40:00+02:00,28
2016-03-11T18:48:00+02:00,5
2016-03-11T18:56:00+02:00,0
2016-03-11T19:04:00+02:00,39
2016-03-11T19:12:00+02:00,16
2016-03-11T19:20:00+02:00,17
2016-03-11T19:28:00+02:00,18
2016-03-11T19:36:00+02:00,9
2016-03-11T19:44:00+02:00,0
2016-03-11T19:52:00+02:00,29
2016-03-11T20:00:00+02:00,26
2016-03-11T20:08:00+02:00,35
2016-03-11T20:16:00+02:00,48
2016-03-11T20:24:00+02:00,28
2016-03-11T20:32:00+02:00,41
2016-03-11T20:40:00+02:00,54
2016-03-11T20:48:00+02:00,30
2016-03-11T20:56:00+02:00,46
2016-03-11T21:04:00+02:00,72
2016-03-11T21:12:00+02:00,40
2016-03-11T21:20:00+02:00,72
2016-03-11T21:28:00+02:00,83
2016-03-11T21:36:00+02:00,46
2016-03-11T21:44:00+02:00,49
2016-03-11T21:52:00+02:00,35
2016-03-11T22:00:00+02:00,50
2016-03-11T22:08:00+02:00,42
2016-03-11T22:16:00+02:00,42
2016-03-11T22:24:00+02:00,36
2016-03-11T22:32:00+02:00,55
2016-03-11T22:40:00+02:00,60
2016-03-11T22:48:00+02:00,53
2016-03-11T22:56:00+02:00,50
2016-03-11T23:04:00+02:00,33
2016-03-11T23:12:00+02:00,45
2016-03-11T23:20:00+02:00,76
2016-03-11T23:28:00+02:00,39
2016-03-11T23:36:00+02:00,37
2016-03-11T23:44:00+02:00,54
2016-03-11T23:52:00+02:00,36
2016-03-12T00:00:00+02:00,20
2016-03-12T00:08:00+02:00,63
2016-03-12T00:16:00+02:00,32
2016-03-12T00:24:00+02:00,39
2016-03-12T00:32:00+02:00,42
2016-03-12T00:40:00+02:00,53
2016-03-12T00:48:00+02:00,45
2016-03-12T00:56:00+02:00,60
2016-03-12T01:04:00+02:00,47
2016-03-12T01:12:00+02:00,53
2016-03-12T01:20:00+02:00,35
2016-03-12T01:28:00+02:00,48
2016-03-12T01:36:00+02:00,67
2016-03-12T01:44:00+02:00,19
2016-03-12T01:52:00+02:00,66
2016-03-12T02:00:00+02:00,68
2016-03-12T02:08:00+02:00,22
2016-03-12T02:16:00+02:00,60
2016-03-12T02:24:00+02:00,40
2016-03-12T02:32:00+02:00,42
2016-03-12T02:40:00+02:00,44
2016-03-12T02:48:00+02:00,63
2016-03-12T02:56:00+02:00,12
2016-03-12T03:04:00+02:00,40
2016-03-12T03:12:00+02:00,25
2016-03-12T03:20:00+02:00,62
2016-03-12T03:28:00+02:00,54
2016-03-12T03:36:00+02:00,44
2016-03-12T03:44:00+02:00,58
2016-03-12T03:52:00+02:00,61
2016-03-12T04:00:00+02:00,48
2016-03-12T04:08:00+02:00,26
2016-03-12T04:16:00+02:00,40
2016-03-12T04:24:00+02:00,49
2016-03-12T04:32:00+02:00,56
2016-03-12T04:40:00+02:00,47
2016-03-12T04:48:00+02:00,72
2016-03-12T04:56:00+02:00,94
2016-03-12T05:04:00+02:00,0
2016-03-12T05:12:00+02:00,43
2016-03-12T05:20:00+02:00,48
2016-03-12T05:28:00+02:00,42
2016-03-12T05:36:00+02:00,56
2016-03-12T05:44:00+02:00,78
2016-03-12T05:52:00+02:00,69
2016-03-12T06:00:00+02:00,39
2016-03-12T06:08:00+02:00,75
2016-03-12T06:16:00+02:00,65
2016-03-12T06:24:00+02:00,40
2016-03-12T06:32:00+02:00,66
2016-03-12T06:40:00+02:00,40
2016-03-12T06:48:00+02:00,69
2016-03-12T06:56:00+02:00,69
2016-03-12T07:04:00+02:00,34
2016-03-12T07:12:00+02:00,62
2016-03-12T07:20:00+02:00,61
2016-03-12T07:28:00+02:00,46
2016-03-12T07:36:00+02:00,50
2016-03-12T07:44:00+02:00,60
2016-03-12T07:52:00+02:00,68
2016-03-12T08:00:00+02:00,41
2016-03-12T08:08:00+02:00,58
2016-03-12T08:16:00+02:00,52
2016-03-12T08:24:00+02:00,44
2016-03-12T08:32:00+02:00,69
2016-03-12T08:40:00+02:00,50
2016-03-12T08:48:00+02:00,57
2016-03-12T08:56:00+02:00,36
2016-03-12T09:04:00+02:00,63
2016-03-12T09:12:00+02:00,53
2016-03-12T09:20:00+02:00,46
2016-03-12T09:28:00+02:00,54
2016-03-12T09:36:00+02:00,51
2016-03-12T09:44:00+02:00,85
2016-03-12T09:52:00+02:00,82
2016-03-12T10:00:00+02:00,66
2016-03-12T10:08:00+02:00,61
2016-03-12T10:16:00+02:00,65
2016-03-12T10:24:00+02:00,42
2016-03-12T10:32:00+02:00,60
2016-03-12T10:40:00+02:00,80
2016-03-12T10:48:00+02:00,100
2016-03-12T10:56:00+02:00,20
2016-03-12T11:04:00+02:00,66
2016-03-12T11:12:00+02:00,53
2016-03-12T11:20:00+02:00,53
2016-03-12T11:28:00+02:00,51
2016-03-12T11:36:00+02:00,54
2016-03-12T11:44:00+02:00,54
2016-03-12T11:52:00+02:00,42
2016-03-12T12:00:00+02:00,37
2016-03-12T12:08:00+02:00,33
2016-03-12T12:16:00+02:00,49
2016-03-12T12:24:00+02:00,28
2016-03-12T12:32:00+02:00,29
2016-03-12T12:40:00+02:00,25
2016-03-12T12:48:00+02:00,13
2016-03-12T12:56:00+02:00,22
2016-03-12T13:04:00+02:00,9
2016-03-12T13:12:00+02:00,24
2016-03-12T13:20:00+02:00,11
2016-03-12T13:28:00+02:00,10
2016-03-12T13:36:00+02:00,19
2016-03-12T13:44:00+02:00,0
2016-03-12T13:52:00+02:00,0
2016-03-12T14:00:00+02:00,16
2016-03-12T14:08:00+02:00,0
2016-03-12T14:16:00+02:00,0
2016-03-12T14:24:00+02:00,9
2016-03-12T14:32:00+02:00,7
2016-03-12T14:40:00+02:00,0
2016-03-12T14:48:00+02:00,18
2016-03-12T14:56:00+02:00,10
2016-03-12T15:04:00+02:00,0
2016-03-12T15:12:00+02:00,0
2016-03-12T15:20:00+02:00,0
2016-03-12T15:28:00+02:00,12
2016-03-12T15:36:00+02:00,22
2016-03-12T15:44:00+02:00,0
2016-03-12T15:52:00+02:00,0
2016-03-12T16:00:00+02:00,8
2016-03-12T16:08:00+02:00,6
2016-03-12T16:16:00+02:00,0
2016-03-12T16:24:00+02:00,0
2016-03-12T16:32:00+02:00,0
2016-03-12T16:40:00+02:00,0
2016-03-12T16:48:00+02:00,0
2016-03-12T16:56:00+02:00,0
2016-03-12T17:04:00+02:00,6
2016-03-12T17:12:00+02:00,0
2016-03-12T17:20:00+02:00,0
2016-03-12T17:28:00+02:00,12
2016-03-12T17:36:00+02:00,0
2016-03-12T17:44:00+02:00,0
2016-03-12T17:52:00+02:00,6
2016-03-12T18:00:00+02:00,0
2016-03-12T18:08:00+02:00,17
2016-03-12T18:16:00+02:00,0
2016-03-12T18:24:00+02:00,0
2016-03-12T18:32:00+02:00,25
2016-03-12T18:40:00+02:00,20
2016-03-12T18:48:00+02:00,0
2016-03-12T18:56:00+02:00,9
2016-03-12T19:04:00+02:00,13
2016-03-12T19:12:00+02:00,6
2016-03-12T19:20:00+02:00,0
2016-03-12T19:28:00+02:00,10
2016-03-12T19:36:00+02:00,17
2016-03-12T19:44:00+02:00,26
2016-03-12T19:52:00+02:00,10
2016-03-12T20:00:00+02:00,22
2016-03-12T20:08:00+02:00,9
2016-03-12T20:16:00+02:00,7
2016-03-12T20:24:00+02:00,31
2016-03-12T20:32:00+02:00,33
2016-03-12T20:40:00+02:00,53
2016-03-12T20:48:00+02:00,34
2016-03-12T20:56:00+02:00,49
2016-03-12T21:04:00+02:00,58
2016-03-12T21:12:00+02:00,46
2016-03-12T21:20:00+02:00,42
2016-03-12T21:28:00+02:00,44
2016-03-12T21:36:00+02:00,52
2016-03-12T21:44:00+02:00,52
2016-03-12T21:52:00+02:00,56
2016-03-12T22:00:00+02:00,34
