Kategori: Kunst og underholdning

Tid,Geo: Norge
2016-09-30T22:00:00+02:00,63
2016-09-30T22:08:00+02:00,85
2016-09-30T22:16:00+02:00,87
2016-09-30T22:24:00+02:00,100
2016-09-30T22:32:00+02:00,77
2016-09-30T22:40:00+02:00,84
2016-09-30T22:48:00+02:00,77
2016-09-30T22:56:00+02:00,86
2016-09-30T23:04:00+02:00,77
2016-09-30T23:12:00+02:00,84
2016-09-30T23:20:00+02:00,73
2016-09-30T23:28:00+02:00,73
2016-09-30T23:36:00+02:00,47
2016-09-30T23:44:00+02:00,58
2016-09-30T23:52:00+02:00,62
2016-10-01T00:00:00+02:00,53
2016-10-01T00:08:00+02:00,46
2016-10-01T00:16:00+02:00,54
2016-10-01T00:24:00+02:00,58
2016-10-01T00:32:00+02:00,37
2016-10-01T00:40:00+02:00,44
2016-10-01T00:48:00+02:00,39
2016-10-01T00:56:00+02:00,36
2016-10-01T01:04:00+02:00,35
2016-10-01T01:12:00+02:00,20
2016-10-01T01:20:00+02:00,31
2016-10-01T01:28:00+02:00,19
2016-10-01T01:36:00+02:00,17
2016-10-01T01:44:00+02:00,22
2016-10-01T01:52:00+02:00,21
2016-10-01T02:00:00+02:00,28
2016-10-01T02:08:00+02:00,21
2016-10-01T02:16:00+02:00,11
2016-10-01T02:24:00+02:00,23
2016-10-01T02:32:00+02:00,18
2016-10-01T02:40:00+02:00,11
2016-10-01T02:48:00+02:00,23
2016-10-01T02:56:00+02:00,19
2016-10-01T03:04:00+02:00,9
2016-10-01T03:12:00+02:00,14
2016-10-01T03:20:00+02:00,15
2016-10-01T03:28:00+02:00,9
2016-10-01T03:36:00+02:00,13
2016-10-01T03:44:00+02:00,12
2016-10-01T03:52:00+02:00,8
2016-10-01T04:00:00+02:00,12
2016-10-01T04:08:00+02:00,9
2016-10-01T04:16:00+02:00,6
2016-10-01T04:24:00+02:00,6
2016-10-01T04:32:00+02:00,6
2016-10-01T04:40:00+02:00,0
2016-10-01T04:48:00+02:00,0
2016-10-01T04:56:00+02:00,11
2016-10-01T05:04:00+02:00,5
2016-10-01T05:12:00+02:00,3
2016-10-01T05:20:00+02:00,0
2016-10-01T05:28:00+02:00,7
2016-10-01T05:36:00+02:00,12
2016-10-01T05:44:00+02:00,5
2016-10-01T05:52:00+02:00,8
2016-10-01T06:00:00+02:00,9
2016-10-01T06:08:00+02:00,10
2016-10-01T06:16:00+02:00,13
2016-10-01T06:24:00+02:00,6
2016-10-01T06:32:00+02:00,5
2016-10-01T06:40:00+02:00,0
2016-10-01T06:48:00+02:00,9
2016-10-01T06:56:00+02:00,8
2016-10-01T07:04:00+02:00,22
2016-10-01T07:12:00+02:00,20
2016-10-01T07:20:00+02:00,12
2016-10-01T07:28:00+02:00,24
2016-10-01T07:36:00+02:00,15
2016-10-01T07:44:00+02:00,30
2016-10-01T07:52:00+02:00,24
2016-10-01T08:00:00+02:00,19
2016-10-01T08:08:00+02:00,31
2016-10-01T08:16:00+02:00,30
2016-10-01T08:24:00+02:00,24
2016-10-01T08:32:00+02:00,39
2016-10-01T08:40:00+02:00,31
2016-10-01T08:48:00+02:00,32
2016-10-01T08:56:00+02:00,39
2016-10-01T09:04:00+02:00,40
2016-10-01T09:12:00+02:00,50
2016-10-01T09:20:00+02:00,42
2016-10-01T09:28:00+02:00,37
2016-10-01T09:36:00+02:00,37
2016-10-01T09:44:00+02:00,48
2016-10-01T09:52:00+02:00,50
2016-10-01T10:00:00+02:00,38
2016-10-01T10:08:00+02:00,48
2016-10-01T10:16:00+02:00,39
2016-10-01T10:24:00+02:00,55
2016-10-01T10:32:00+02:00,47
2016-10-01T10:40:00+02:00,46
2016-10-01T10:48:00+02:00,51
2016-10-01T10:56:00+02:00,53
2016-10-01T11:04:00+02:00,61
2016-10-01T11:12:00+02:00,62
2016-10-01T11:20:00+02:00,60
2016-10-01T11:28:00+02:00,58
2016-10-01T11:36:00+02:00,60
2016-10-01T11:44:00+02:00,57
2016-10-01T11:52:00+02:00,64
2016-10-01T12:00:00+02:00,60
2016-10-01T12:08:00+02:00,59
2016-10-01T12:16:00+02:00,53
2016-10-01T12:24:00+02:00,53
2016-10-01T12:32:00+02:00,60
2016-10-01T12:40:00+02:00,42
2016-10-01T12:48:00+02:00,37
2016-10-01T12:56:00+02:00,48
2016-10-01T13:04:00+02:00,47
2016-10-01T13:12:00+02:00,50
2016-10-01T13:20:00+02:00,53
2016-10-01T13:28:00+02:00,49
2016-10-01T13:36:00+02:00,51
2016-10-01T13:44:00+02:00,50
2016-10-01T13:52:00+02:00,47
2016-10-01T14:00:00+02:00,41
2016-10-01T14:08:00+02:00,53
2016-10-01T14:16:00+02:00,44
2016-10-01T14:24:00+02:00,45
2016-10-01T14:32:00+02:00,53
2016-10-01T14:40:00+02:00,47
2016-10-01T14:48:00+02:00,48
2016-10-01T14:56:00+02:00,49
2016-10-01T15:04:00+02:00,47
2016-10-01T15:12:00+02:00,44
2016-10-01T15:20:00+02:00,37
2016-10-01T15:28:00+02:00,49
2016-10-01T15:36:00+02:00,45
2016-10-01T15:44:00+02:00,46
2016-10-01T15:52:00+02:00,51
2016-10-01T16:00:00+02:00,45
2016-10-01T16:08:00+02:00,49
2016-10-01T16:16:00+02:00,38
2016-10-01T16:24:00+02:00,40
2016-10-01T16:32:00+02:00,48
2016-10-01T16:40:00+02:00,43
2016-10-01T16:48:00+02:00,40
2016-10-01T16:56:00+02:00,51
2016-10-01T17:04:00+02:00,46
2016-10-01T17:12:00+02:00,42
2016-10-01T17:20:00+02:00,37
2016-10-01T17:28:00+02:00,54
2016-10-01T17:36:00+02:00,41
2016-10-01T17:44:00+02:00,48
2016-10-01T17:52:00+02:00,41
2016-10-01T18:00:00+02:00,40
2016-10-01T18:08:00+02:00,48
2016-10-01T18:16:00+02:00,52
2016-10-01T18:24:00+02:00,65
2016-10-01T18:32:00+02:00,51
2016-10-01T18:40:00+02:00,54
2016-10-01T18:48:00+02:00,45
2016-10-01T18:56:00+02:00,57
2016-10-01T19:04:00+02:00,51
2016-10-01T19:12:00+02:00,51
2016-10-01T19:20:00+02:00,61
2016-10-01T19:28:00+02:00,57
2016-10-01T19:36:00+02:00,69
2016-10-01T19:44:00+02:00,64
2016-10-01T19:52:00+02:00,61
2016-10-01T20:00:00+02:00,67
2016-10-01T20:08:00+02:00,76
2016-10-01T20:16:00+02:00,79
2016-10-01T20:24:00+02:00,69
2016-10-01T20:32:00+02:00,78
2016-10-01T20:40:00+02:00,75
2016-10-01T20:48:00+02:00,87
2016-10-01T20:56:00+02:00,74
2016-10-01T21:04:00+02:00,76
2016-10-01T21:12:00+02:00,86
2016-10-01T21:20:00+02:00,90
2016-10-01T21:28:00+02:00,80
2016-10-01T21:36:00+02:00,86
2016-10-01T21:44:00+02:00,69
2016-10-01T21:52:00+02:00,77
2016-10-01T22:00:00+02:00,73
2016-10-01T22:08:00+02:00,83
2016-10-01T22:16:00+02:00,83
2016-10-01T22:24:00+02:00,81
2016-10-01T22:32:00+02:00,68
2016-10-01T22:40:00+02:00,77
2016-10-01T22:48:00+02:00,92
2016-10-01T22:56:00+02:00,68
2016-10-01T23:04:00+02:00,62
2016-10-01T23:12:00+02:00,66
2016-10-01T23:20:00+02:00,60
2016-10-01T23:28:00+02:00,76
2016-10-01T23:36:00+02:00,53
2016-10-01T23:44:00+02:00,57
2016-10-01T23:52:00+02:00,62
2016-10-02T00:00:00+02:00,51
2016-10-02T00:08:00+02:00,63
2016-10-02T00:16:00+02:00,55
2016-10-02T00:24:00+02:00,54
2016-10-02T00:32:00+02:00,44
2016-10-02T00:40:00+02:00,47
2016-10-02T00:48:00+02:00,53
2016-10-02T00:56:00+02:00,45
2016-10-02T01:04:00+02:00,42
2016-10-02T01:12:00+02:00,43
2016-10-02T01:20:00+02:00,47
2016-10-02T01:28:00+02:00,43
2016-10-02T01:36:00+02:00,32
2016-10-02T01:44:00+02:00,38
2016-10-02T01:52:00+02:00,36
2016-10-02T02:00:00+02:00,26
2016-10-02T02:08:00+02:00,21
2016-10-02T02:16:00+02:00,24
2016-10-02T02:24:00+02:00,15
2016-10-02T02:32:00+02:00,14
2016-10-02T02:40:00+02:00,22
2016-10-02T02:48:00+02:00,27
2016-10-02T02:56:00+02:00,18
2016-10-02T03:04:00+02:00,18
